title,price,localisation,type d'immobilier,nb_pieces,nb_salle_de_bain,scraping_date,annonceur,link,description,site,date,superficie_m2,grappe,region,ville,commune,quartier,Avec_eau,Avec_electricite,Materiaux_en_dur,Toilettes_internes,cours_commune,quartier_chic,nb_pieces_classe,code_var 2014,wifi,jardin,meubler,climatisation,garage,balcon,sécuriser,étage,parking,douche,séjour,équiper,placard,salle,manger,bureau,piscine,gardien,électrogène,four,cinéma,ascenseur,double vitrage,terrasse,toilette,buanderie,chauffe,cuisine,bord_de_mer,forêt,parc,montagne,rivière,lac,zone_commerciale,pharmacie,restaurant,bar,ambassade,école,hôpital,commodités,externalités_naturelles,externalités_artificielles
location villa duplex 4 pièces avec piscine - cocody danga,3000000.0,"cocody, abidjan, côte d'ivoire",duplex,4,4,2024-06-21 15:59:53,marius gbe,https://ci.coinafrique.com/annonce/appartements/location-villa-duplex-4-pieces-avec-piscine-cocody-danga-4695049,"cocody ambassade   mise en location d'un appartement duplex (style villa duplex) à cocody ambassade dans une concession sécurisée. appartement 4 pièces composé de : - 3 chambres autonomes, - un séjour marbré, - une belle terrasse, - une dépendance, - une magnifique cuisine, - belles salles d'eau, - une piscine privative, - un petit jardin.  loyer : 3 millions  fcfa",ci.coinafrique.com,2024-06-21,,abidjan,abidjan,abidjan,cocody,danga,1,1,1,1,0,1,4 pièces et plus,401000006,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
location appartement 04 pièces - mbadon,1200000.0,"cocody, abidjan, côte d'ivoire",appartement,4,4,2024-06-21 16:00:02,marius gbe,https://ci.coinafrique.com/annonce/appartements/location-appartement-04-pieces-mbadon-4694921,"riviera 4  nous mettons en location un sublime appartement de standing (4 pièces) à cocody riviera m'badon.  3 chambres autonomes, dressing, climatisation intégrale, salle à manger/salon lumineux, cuisine équipée, toilette visiteurs...  parking interne et externe, piscine, ascenseur, groupe électrogène, salle de sport, sécurité h24...  ps : location sans les meubles   loyer : 1.200.000 xof",ci.coinafrique.com,2024-06-21,,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,4 pièces et plus,401000002,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 4 pièces - marcory zone 4,1800000.0,"marcory, abidjan, côte d'ivoire",appartement,4,4,2024-06-21 16:00:19,marius gbe,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-marcory-zone-4-4702010,"marcory zone 4 bel appartement de standing (4 pièces) disponible en zone 4 sur paul langevin au 11ème étage avec des commodités assez intéressantes. 3 chambres autonomes, dressing, un aire de jeu pour enfants, une salle de sport, sécurité h24, groupe électrogène... ps : visite possible sur rdv ferme ⚠️ avec les frais  loyer : 1.800.000 xof",ci.coinafrique.com,2024-06-21,,abidjan,abidjan,abidjan,marcory,zone 4,1,1,1,1,0,1,4 pièces et plus,401000002,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 4 pièces avec piscine - riviera 4,1600000.0,"cocody, abidjan, côte d'ivoire",appartement,4,3,2024-06-21 16:00:36,marius gbe,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-avec-piscine-riviera-4-4701987,"riviera 4  mise en location d'un superbe appartement de standing (4 pièces) à la riviera 4 disponible au 2ème étage d'un immeuble propre et calme dans une zone résidentielle et facilement accessible.  3 chambres autonomes, un grand salon/salle à manger, une magnifique cuisine avec meubles de rangement, une salle d'eau visiteurs, de grands placards, une buanderie, de grandes baies vitrées, une climatisation intégrale...  commodités bâtiment :  ascenseur, piscine, groupe électrogène, salle de sport, sécurité renforcée (vidéosurveillance, clôture électronique...) parking interne et externe...  loyer : 1.600000",ci.coinafrique.com,2024-06-21,,abidjan,abidjan,abidjan,marcory,zone 4,1,1,1,1,0,1,4 pièces et plus,401000002,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
location appartement 4 pièces - marcory,1700000.0,"marcory, abidjan, côte d'ivoire",appartement,4,4,2024-06-21 16:00:44,bah gbonhia guillaume,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-marcory-4660025,nous vous proposons un somptueux appartement en location. il se compose comme  : 1 grande cour  1 grand jardin  pour enfants  1 grande  & belle piscine  1 ascenseur  1 sejour lumineux & spacieux  1 salle d'eau visiteurs  1 cuisine spacieuse  1 buanderie  2 balcons  3 chambres autonomes  5 splits & 1 chauffe-eau installés  loyer 1.700.000  zone 4,ci.coinafrique.com,2024-06-21,192.0,abidjan,abidjan,abidjan,marcory,zone 4,1,1,1,1,0,1,4 pièces et plus,401000002,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 3 pièces - cocody angre 7eme tranche,450000.0,"cocody, abidjan, côte d'ivoire",appartement,3,3,2024-06-21 16:00:53,diarrassouba vakantie,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-cocody-angre-7eme-tranche-4659764,appartement de 3 pièces haut standing  disponible à angré juste au carrefour bluetooth en bordure   au 2ème étage 3 salles d‘eau   chauffe eau déjà installé  balcons    buanderie  parking interne   ✅loyer 450 000 fr / 5 mois,ci.coinafrique.com,2024-06-21,85.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 04 pièces - angré 9ème tranches,650000.0,"cocody, abidjan, côte d'ivoire",appartement,4,3,2024-06-21 16:01:11,marius gbe,https://ci.coinafrique.com/annonce/appartements/location-appartement-04-pieces-angre-9eme-tranches-4697838,"angré 9ème tranche  apparts neufs de standing (4 pièces) disponibles en option location dans une zone calme, sécurisée et facilement accessible de angré 9ème tranche non loin du  de cgk et très proche des commerces essentiels.  ascenseur, chambres autonomes, séjours spacieux, climatisation intégrale, cuisine moderne, buanderie, grande terrasse, salle d'eau visiteurs, parking souterrain...  loyers : 650.000 xof & 670.000 xof",ci.coinafrique.com,2024-06-21,,abidjan,abidjan,abidjan,marcory,zone 4,1,1,1,1,0,1,4 pièces et plus,401000002,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
location appartement 04 pièces - riviera 4,1200000.0,"cocody, abidjan, côte d'ivoire",appartement,4,3,2024-06-21 16:01:20,marius gbe,https://ci.coinafrique.com/annonce/appartements/location-appartement-04-pieces-riviera-4-4697836,"riviera 4  nous mettons en location un sublime appartement de standing (4 pièces) à cocody riviera mbadon.  3 chambres autonomes, dressing, climatisation intégrale, salle à manger/salon lumineux, cuisine équipée, toilette visiteurs...  parking interne et externe, piscine, ascenseur, groupe électrogène, salle de sport, sécurité h24...  p;o : loué sans les meubles ⚠️  loyer : 1.200.000 xof",ci.coinafrique.com,2024-06-21,,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,4 pièces et plus,401000002,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 05 pièces - cocody danga,2500000.0,"cocody, abidjan, côte d'ivoire",appartement,5,4,2024-06-21 16:01:29,marius gbe,https://ci.coinafrique.com/annonce/appartements/location-appartement-05-pieces-cocody-danga-4697834,"cocody danga   mise en location  d'un bel appartement de standing (5 pièces) à cocody danga dans une zone calme et très résidentielle.  4 chambres spacieuses et autonomes avec  balcons chacune, salle d'eau visiteurs, séjour spacieux, aéré et lumineux, grand balcon, buanderie, cuisine moderne...  grande piscine, salle de sport, ascenseurs. aire de jeux pour enfants, jardin, parking interne et externe...  ps : profil client requis avant toutes visites ⚠️  loyer : 2.500.000 xof",ci.coinafrique.com,2024-06-21,,abidjan,abidjan,abidjan,cocody,danga,1,1,1,1,0,1,4 pièces et plus,401000002,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 05 pièces + piscine - m’badon,1400000.0,"cocody, abidjan, côte d'ivoire",appartement,5,4,2024-06-21 16:01:37,marius gbe,https://ci.coinafrique.com/annonce/appartements/location-appartement-05-pieces-piscine-mbadon-4678487,"appartement de 5 pièces   riviera m'badon( 5minute du 3èm pont) appartement de 4 chambre un salon à louer dans un très belle immeuble avec piscine et salle de sport , ascenseur parking interne service de sécurité groupe électrogène   loyer : 1.400.000 fcfa",ci.coinafrique.com,2024-06-21,,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,4 pièces et plus,401000002,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 3 pièces - cocody angré,550000.0,"cocody, abidjan, côte d'ivoire",appartement,3,2,2024-06-21 16:02:11,marius gbe,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-cocody-angre-4697809,"angré 8ème tranche  bel appartement de standing (3 pièces) disponible pour location à cocody angré 8ème tranche dans une zone calme et facilement accessible au sein d'un nouvel immeuble.  ascenseur, 3 salles de bains, chambres lumineuses et spacieuses, buanderie, belle cuisine, salon lumineux et spacieux, balcon...  loyer : 550.000 xof",ci.coinafrique.com,2024-06-21,,abidjan,abidjan,abidjan,marcory,zone 3,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 3 pièces - cocody angre 8eme tranche,500000.0,"cocody, abidjan, côte d'ivoire",appartement,3,3,2024-06-21 16:02:19,kouame samuel,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-cocody-angre-8eme-tranche-4659346,nous disposons d’un appartement 3 pièces situer à angre 9 eme tranche  commodité  accès facile  parking interne  split deja installer  service de sécurité  ascenseur  grande cuisine  balcon d’aération  loyer :500.000  prêt pour habitation immédiate,ci.coinafrique.com,2024-06-21,120.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 4 pièces - cocody angre 8eme tranche,800000.0,"cocody, abidjan, côte d'ivoire",appartement,4,4,2024-06-21 16:02:27,kouame samuel,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-cocody-angre-8eme-tranche-4659330,appartement 4 pièces en location bon standing situer à angre 8 eme tranche non loin de la pharmacie arome nouvelle construction  commodité  accès facile  parking interne  service de sécurité  split deja installer  chambre autonome  douche visiteur  balcon d’aération  loyer 4 pièces 800.000 loyer 3 pièces 700.000 penthouse 4 pieces :1.000.000,ci.coinafrique.com,2024-06-21,150.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,4 pièces et plus,401000002,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
location appartement 4 pièces - marcory résidentiel,1000000.0,"marcory, abidjan, côte d'ivoire",appartement,4,3,2024-06-21 16:02:36,marius gbe,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-marcory-residentiel-4690581,"marcory résidentiel   mise en location de 10 grands appartements de standing (4 pièces) à marcory résidentiel. zone tranquille et sécu.  chambres autonomes et spacieuses, cuisines modernes, grands séjours, toilettes visiteurs, grands balcons, buanderies, un ascenseur. groupe électrogène, parking interne...   loyer : 1.000.000 xof",ci.coinafrique.com,2024-06-21,,abidjan,abidjan,abidjan,marcory,zone 4,1,1,1,1,0,1,4 pièces et plus,401000002,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 04 pièces - golf 4 riviera,1400000.0,"cocody, abidjan, côte d'ivoire",appartement,4,4,2024-06-21 16:02:46,marius gbe,https://ci.coinafrique.com/annonce/appartements/location-appartement-04-pieces-golf-4-riviera-4678308,"riviera golf 4  bel appartement de standing (4 pièces) disponible pour location à cocody riviera golf ⛳ 4 avec :  - 3 chambres autonomes, - toilette visiteurs, - un grand salon, - une cuisine équipée, - une buanderie, - une salle de sport, - climatisation, - sécurité h24  loyer : 1.400.000 xof",ci.coinafrique.com,2024-06-21,,abidjan,abidjan,abidjan,cocody,golf,1,1,1,1,0,1,4 pièces et plus,401000002,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 4 pieces - bietry,1700000.0,"marcory, abidjan, côte d'ivoire",appartement,4,4,2024-06-21 16:02:54,marius gbe,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-bietry-4664673,"loue à abidjan bietry rue du canal dans un nouvel immeuble haut standing. un jolie appartement de 5 pièces composé comme suit : - 1 salon très lumineux avec son balcon. - 3 chambres dont chacune a sa belle salle d'eau interne. - 1 petite chambre indépendante avec sa salle d'eau interne pour la nounou. - 1 cuisine - 1 buanderie. - 1 toilette visiteurs. - toutes les pièces sont lumineuses, aérées et spacieuses. - situé au septième étage. - splites installés dans toutes les pièces y compris la cuisine. - parking et ascenseur. - loyer mensuel : 1.700.000 cfa non négociable.",ci.coinafrique.com,2024-06-21,185.0,abidjan,abidjan,abidjan,marcory,,1,1,1,1,0,0,4 pièces et plus,401000002,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 4 pièces - cocody danga,1000000.0,"cocody, abidjan, côte d'ivoire",appartement,4,3,2024-06-21 16:03:03,souraley properties,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-cocody-danga-4659217,"en location, à cocody danga, rue cannebiere, un appartement de 4 pièces dans une résidence avec piscine et ascenseur.  il est constitué  d'un grand séjour,  une cuisine,  une buanderie,  des toilettes visiteurs  trois chambres autonomes.   deux places de parking dédiées gardiennage piscine",ci.coinafrique.com,2024-06-21,,abidjan,abidjan,abidjan,cocody,danga,1,1,1,1,0,1,4 pièces et plus,401000002,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
location appartement 3 pièces - angré nouveau chu,350000.0,"angré, abidjan, côte d'ivoire",appartement,3,3,2024-06-21 16:03:21,groupe akemahn,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-angre-nouveau-chu-4671973,"en locations :03 appartements de haut standing sont mis en location  dans un nouveau immeuble au 1e . 3e .4e .étage ,non loin de la grande voie au nouveau  chu .  profitez d'un vaste salon baigné de lumière naturelle,1 cuisine conçue pour des moments de gastronomie  exquis ,de 02 chambres spacieuses et autonomes .votre quotidien sera facilité avec parking ouvert et fermé. une guérite assurant votre sécurité.  idéalement située.  le prix 350.000 cfa / mois . 2. 2. 1 .",ci.coinafrique.com,2024-06-21,160.0,abidjan,abidjan,abidjan,,,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 5 pièces - marcory bietry boulevard de marseille,1600000.0,"marcory, abidjan, côte d'ivoire",appartement,5,5,2024-06-21 16:03:29,massa immobilier,https://ci.coinafrique.com/annonce/appartements/location-appartement-5-pieces-marcory-bietry-boulevard-de-marseille-4657683,"location marcory bietry boulevard de marseille  apparts #yacouba  à louer à marcory bietry,  un vaste  appartement  haut standing de 5 pièces avec de grandes pièces et entièrement marbré.   04 chambres autonomes, parking interne,  toilette visiteurs, un vaste séjour,  buanderie,  de vaste terrasses,  splits et chauffe-eau installés,  une vue panoramique sur la lagune ...  superficie: 310 m²  loyer: 1,6 millions   visite sur rdv   massa immobilier",ci.coinafrique.com,2024-06-21,310.0,abidjan,abidjan,abidjan,marcory,,1,1,1,1,0,0,4 pièces et plus,401000002,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 3 pièces haut standing - riviera faya,500000.0,"cocody, abidjan, côte d'ivoire",appartement,3,3,2024-06-21 16:03:47,marius gbe,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-haut-standing-riviera-faya-4679477,à louer  03 pièces - cocody riviera faya  rond point cite sir    (02chambres + 01 salon)  haut standing  - ascenseur  - grand séjour  - chambres autonomes - balcon  - parking interne  loyer: 500.000 fcfa condition: 05 mois,ci.coinafrique.com,2024-06-21,,abidjan,abidjan,abidjan,cocody,faya,1,1,1,1,0,1,2 et 3 pièces,401000002,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 3 pièces - angré,700000.0,"cocody, abidjan, côte d'ivoire",appartement,3,3,2024-06-21 16:03:56,sael immo,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-angre-4662718,"location   plusieurs appartements 03 pièces nouvelle construction  angré zone pont soro 8e tranche  très bien placé.  accès bitumée  1er, 2e et 3e étage  chambres autonomes grand balcon cuisine spacieuses parking intérieur  loyer 700.000 f visite possible a tout moment.",ci.coinafrique.com,2024-06-21,,abidjan,abidjan,abidjan,marcory,zone 3,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
location appartement 4 pièces - riviera 3,500000.0,"cocody, abidjan, côte d'ivoire",appartement,4,4,2024-06-21 16:04:04,sael immo,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-riviera-3-4662710,"location  appartement 4 pièces riviera 3, zone cap nord  très bien placé. accès bitumé et très propre  1er, 2e et 3e étage  chambres autonomes grand balcon cuisine spacieuses parking intérieur  loyer 500.000 f visite possible a tout moment.",ci.coinafrique.com,2024-06-21,,abidjan,abidjan,abidjan,marcory,zone 4,1,1,1,1,0,1,4 pièces et plus,401000002,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
location penthouse 4 pièces - riviera triangle,400000.0,"cocody, abidjan, côte d'ivoire",appartement,4,4,2024-06-21 16:04:46,ettien evarice,https://ci.coinafrique.com/annonce/appartements/location-penthouse-4-pieces-riviera-triangle-4684976,rapide  viens avec ton argent   penthouse de type 4 pièces bon standing disponible à la riviera triangle en bordure facile d’accès  au 4eme étage  4 salles d’eau  3 grandes chambres autonomes vaste salon  grande cuisine  buanderie  ✅loyer 400 000 fr  ✅visite 5000 fr,ci.coinafrique.com,2024-06-21,190.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,4 pièces et plus,401000002,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement  3 pièces  - angré 9ème tranche,350000.0,"cocody, abidjan, côte d'ivoire",appartement,3,,2024-06-21 16:05:12,ben,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-angre-9eme-tranche-4658470,appartement 3 pièces très spacieux à louer   disponibilité: au 1 er étage  lieu: angré cnps en bordure de voie avec 2 balcon  5 mois visite à tout moment. tél ￼⁨ nb: toute les commodités sur place y compris un parking interne. v,ci.coinafrique.com,2024-06-21,,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
location studio - faya route abatta,230000.0,"cocody, abidjan, côte d'ivoire",studio,1,2,2024-06-21 16:05:30,ettien evarice,https://ci.coinafrique.com/annonce/appartements/location-studio-faya-route-abatta-4675019,rapide    viens avec ton argent   a louer un appartement haut standing de type 2 pièces disponible à faya route abatta secteur bitumé   -  salon  - chambres autonomes  - cuisine - buanderie  - parking interne   ✅loyer 230.000 f ✅visite 5000,ci.coinafrique.com,2024-06-21,150.0,abidjan,abidjan,abidjan,cocody,abatta,1,1,1,1,0,0,1 pièce,401000008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
