title,price,localisation,type d'immobilier,nb_pieces,nb_salle_de_bain,scraping_date,annonceur,link,description,site,date,superficie_m2,grappe,region,ville,commune,quartier,Avec_eau,Avec_electricite,Materiaux_en_dur,Toilettes_internes,cours_commune,quartier_chic,nb_pieces_classe,code_var 2014,wifi,jardin,meubler,climatisation,garage,balcon,sécuriser,étage,parking,douche,séjour,équiper,placard,salle,manger,bureau,piscine,gardien,électrogène,four,cinéma,ascenseur,double vitrage,terrasse,toilette,buanderie,chauffe,cuisine,bord_de_mer,forêt,parc,montagne,rivière,lac,zone_commerciale,pharmacie,restaurant,bar,ambassade,école,hôpital,commodités,externalités_naturelles,externalités_artificielles
location appartement 3 pièces - cocody angre 9éme tranche,400000.0,"cocody, abidjan, côte d'ivoire",appartement,3,3,2024-06-05 09:01:18,diarrassouba vakantie,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-cocody-angre-9eme-tranche-4733743,location  abidjan cocody angré 9e tranche nous mettons en location un appartement standing 3 pcs au troisième étage (02) chambres autonomes   (03) balcons salle à manger   salon cuisine meublée   buanderie parking interne   accès facile et bitumé chauffe eau   baies vitrées coulissantes loyer 400mille   conditions 5 mois,ci.coinafrique.com,2024-06-05,90.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 4 pièces -  angré 8éme tranche,600000.0,"cocody, abidjan, côte d'ivoire",appartement,4,4,2024-06-05 09:01:35,diarrassouba vakantie,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-angre-8eme-tranche-4778038,"sis: angre 8eme tranche. chic_appart de 04pièces. - 01 salon / salle à manger - 03 chambres autonomes. - 01 cuisine moderne - 01 chauffe eau. - 01 balcon. - 01 buanderie.  - 01 toilette visiteur - 01 parking. loyer : 600.000 fcfa. ps: sécurisé, gardiens 24/24....",ci.coinafrique.com,2024-06-05,100.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,4 pièces et plus,401000002,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 3 pièces - abidjan cocody angré,500000.0,"cocody, abidjan, côte d'ivoire",appartement,3,3,2024-06-05 09:02:03,xaviero immobilier,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-abidjan-cocody-angre-4747962,"abidjan cocody angré chu   nouvelle construction des appartements de standing #3pièces sont disponibles pour location dans la zone du nouveau chu d'angré gestoci   * #ascenseur, * parking interne, * vidéosurveillance...  2 chambres autonomes, salon lumineux, aéré et spacieux, cuisine, toilette visiteurs, balcon/baie vitrée...  #loyer : 500.000 #visite 5000f",ci.coinafrique.com,2024-06-05,1.0,abidjan,abidjan,abidjan,marcory,zone 3,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 4 pièces - cocody riviera 4 m'badon,1100000.0,"cocody, abidjan, côte d'ivoire",appartement,4,,2024-06-05 09:02:59,diarrassouba vakantie,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-cocody-riviera-4-mbadon-4737514,"location d'un appartement non standing de 4 pièces à cocody riviera4 m’badon, à proximité de l’ambassade de chine et 5mm de l’ecole jacques prevert. départ/disponible fin-mai location louer vide(sans les meubles ) visite et réservation possible sur rdv!  l ' appartement  est composé de : - 03 chambres (autonomes et placardées) {dont la principale avec cabine-douche} - 01 salon/salle à manger - 01 cuisine placardée et équipée  - douches+wc visiteur  - une buanderie - de grand placards - une piscine  - un ascenceur  - installations de  splits  - installation de chauffe eau - un parking interne/externe  - un groupe électrogène  - service",ci.coinafrique.com,2024-06-05,,abidjan,abidjan,abidjan,cocody,ambassade,1,1,1,1,0,1,4 pièces et plus,401000002,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1
location appartement 3 pièces - cocody riviera 4 m'badon,900000.0,"cocody, abidjan, côte d'ivoire",appartement,3,3,2024-06-05 09:04:59,diarrassouba vakantie,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-cocody-riviera-4-mbadon-4749732,"location  appartements 03  pièces #riviera m'badon  - 1 séjours / salle à manger -  2chambres  autonomes - 1 cuisine  - 1 toilette visiteurs  le tout dans un immeuble comprenant : - une piscine  - un parking  interne - gardiennage 24h/24  conditions de location : 2 mois de cautions, 2 mois de loyer, 1 mois d'honoraires d'agence  #loyer:                        900.000>3 pièces",ci.coinafrique.com,2024-06-05,90.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 4 pièces - 2 plateaux vallons,1800000.0,"cocody, abidjan, côte d'ivoire",appartement,4,4,2024-06-05 09:05:35,dje franck,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-2-plateaux-vallons-4778022,"location - deux plateaux - vallon  d’un appartement de 4 pièces de haut standing avec piscine, parking interne. composé de : # 01 séjour très spacieux avec des baies vitrées offrant une vue agréable sur la piscine. # 03 chambres spacieuses  autonomes  # 01 cuisine entièrement équipée  # 01 buanderie  # 01 salle à manger  # wc visiteurs  # 01 terrasse.  commodités : # des splits installés # 28 caméras de surveillance  # 01 groupe électrogène  # sécurité 24h/24 # 2 machines dont une à laver et l’autre à sécher. # une piscine ???? olympique  loyer mensuel : 1.800.000 fcfa y compris l'eau et le gaz butane  ref : imob baba ou habib",ci.coinafrique.com,2024-06-05,,abidjan,abidjan,abidjan,cocody,deux plateaux,1,1,1,1,0,1,4 pièces et plus,401000002,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 3 pièces - cocody riviera 4 m'badon,500000.0,"cocody, abidjan, côte d'ivoire",appartement,3,2,2024-06-05 09:05:50,diarrassouba vakantie,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-cocody-riviera-4-mbadon-4773310,sis: riviera 4 non loin de l'ambassade de chine.  chic_appart de 3pièces. - 01 séjour / salle à manger. - 02 chambres autonomes.  - 01 chic cuisine. - 01 toilette visiteur. - 01 buanderie.  - 01 balcon. - 01 parking.  - facile d’accès et sécurisé 24/24. loyer: 500.000 fcfa.,ci.coinafrique.com,2024-06-05,85.0,abidjan,abidjan,abidjan,cocody,ambassade,1,1,1,1,0,1,2 et 3 pièces,401000002,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
location appartement 4 pièces - cocody riviera golf versants,500000.0,"cocody, abidjan, côte d'ivoire",appartement,4,3,2024-06-05 09:06:27,dje franck,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-cocody-riviera-golf-versants-4773306,"nous mettons en location un magnifique et somptueux appartement de type 4 pièces disponible au 3e étage de l'un des immeubles 3 niveaux à cocody riviera golf versants,  le bien se présente comme suit :  # un séjour lumineux avec une salle à manger  # 3 chambres dont la principale autonome  # 3 salles d'eau au total  # une belle cuisine placardée  # accès  facile  # installations splits  # installation chauffe eau  # une buanderie  # sécurité 24h/24 le bien est disponible au prix de : 500.000 fcfa... ref : imob kof",ci.coinafrique.com,2024-06-05,,abidjan,abidjan,abidjan,cocody,golf,1,1,1,1,0,1,4 pièces et plus,401000002,0,0,1,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
location appartement 4 pièces - cocody riviera 3,1500000.0,"cocody, abidjan, côte d'ivoire",appartement,4,4,2024-06-05 09:07:02,dje franck,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-cocody-riviera-3-4778012,"location d'un appartement de types 4 pièces haut standing à cocody riviera 3 cap nord, dans une citée à 5 mm du centre commercial cap nord .  louer vide sans les meubles   visite possible sur rdv !  l'appartement est composé de :  # une piscine grand public # un ascenceur  # 03 chambres (autonomes et placardées) # 01 salon+salle à manger # 01 cuisine placardée et équipée  # des balcons # des baies vitrées # installation splits  # installation chauffe eau # 1 buanderie  #  wc visiteur  # parking interne  # service sécurité h24...etc  nb: # acces facile  le bien est disponible au prix de : 1.500.000 fcfa  rez-de-chaussée  ref : imob baba ou kd",ci.coinafrique.com,2024-06-05,,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,4 pièces et plus,401000002,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
location appartement 4 pièces - cocody angre 7éme,600000.0,"cocody, abidjan, côte d'ivoire",appartement,4,3,2024-06-05 09:07:21,diarrassouba vakantie,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-cocody-angre-7eme-4773304,appartement haut standing en location à angré 7ème tranche les cascades près de la cours des comptes nombre de pièces : 04 composition : 1 grand séjour - 1 salle à manger - 1 salle d'eau visiteurs - 1 cuisine style européen - 1 grand balcon - 3 chambres avec salle de bain. les plus :  - split installé dans toutes les pièces - un chauffe eau installé  - ascenseur  - conciergerie  - sécurité  loyer : 600.000f conditions : 2 mois de dépôt de garantie - 2 mois d'avance - 1 mois d'honoraires d'agence,ci.coinafrique.com,2024-06-05,100.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,4 pièces et plus,401000002,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 3 pièces - cocody riviera bonoumin,650000.0,"cocody, abidjan, côte d'ivoire",appartement,3,3,2024-06-05 09:07:38,diarrassouba vakantie,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-cocody-riviera-bonoumin-4757344,appartement 3 pièces haut standing avev piscine à louer à la riviera bonoumin  au rez  non loin du d’abidjan mall  chambres autonomes  toilettes visiteur  piscine  camera surveillance  société de gardiennage  loyer  f3 650.000,ci.coinafrique.com,2024-06-05,85.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
location appartement 4 pièces - cocody danga,2500000.0,"cocody, abidjan, côte d'ivoire",appartement,4,4,2024-06-05 09:08:13,diarrassouba vakantie,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-cocody-danga-4769555,"location - résidence meublée*   a cocody danga   _uniquement long séjour (à partir de 6 mois min)_   un somptueux appartement meublé de 4 pièces à louer au 5ème étage avec ascenseur d'une résidence haut standing, comprenant :  _3 chambres climatisées dont une non indépendante , toutes commodités comprises _ toilette visiteur _une cuisine moderne avec des équipements de marques et son balcon _une buanderie avec machine à laver _un séjour spacieux et luxueux avec balcon  donnant une vue sensationnelle _wifi abord _une télévision centrale smart,wifi , nexflix et chaînes câblées intégrés  _une femme de ménage _un chauffe eau  *commodités :* -",ci.coinafrique.com,2024-06-05,200.0,abidjan,abidjan,abidjan,cocody,danga,1,1,1,1,0,1,4 pièces et plus,401000002,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 3 pièces - cocody riviera 4 cité blanche,550000.0,"cocody, abidjan, côte d'ivoire",appartement,3,2,2024-06-05 09:09:47,diarrassouba vakantie,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-cocody-riviera-4-cite-blanche-4780003,"cocody riviera 4 cité blanche. au 2eme etages. joli et vaste appartement d'un excellent standing. 3 pieces: 1 sejour/salle a manger. 2 grande chambres,toutes autonomes. une grande cuisine. une buanderie. un balcon. un parking interne. vigiles h24. pieces spacieuses. toutes commodités. prix du loyer: 550.000fcfa  conditions: 2.2.1",ci.coinafrique.com,2024-06-05,85.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 4 pièces - marcory -zone 4,2000000.0,"marcory, abidjan, côte d'ivoire",appartement,4,4,2024-06-05 09:10:03,bassetiga fofana,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-marcory-zone-4-4735581,"appartements f4 dans un immeuble résidentiel de haut standing disposant de deux ascenseurs, une piscine et une salle de sport.   description et commodités :  - 2 entrées  - ⁠1 séjour spacieux et lumineux en baies vitrées avec balcon - ⁠2 chambres autonomes et placardées  - ⁠1 chambre principale ( dressing, salle de bain avec 2 cabines de douche…)   - ⁠01 cuisine équipée  - ⁠01 buanderie ( 02 machines à laver)  - ⁠01 chambre de personnel autonome  - ⁠toilette visiteurs - ⁠climatisation et chauffe eaux installés  - ⁠parking interne  - ⁠groupe électrogène  - ⁠service de sécurité h24  - toutes charges comprises sauf cie  loyer : 2.000.000 fcfa",ci.coinafrique.com,2024-06-05,,abidjan,abidjan,abidjan,marcory,zone 4,1,1,1,1,0,1,4 pièces et plus,401000002,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
location appartement 4 pièces - cocody,1200000.0,"cocody, abidjan, côte d'ivoire",appartement,4,,2024-06-05 09:11:29,komoe jean,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-cocody-4752354,"le manager komoe jean, continue de couper le souffle aux potentiels clients, à travers ses offres faramineuses et de qualités.  c'est ainsi qu'il propose cet somptueux appartement en location.  4 pièces  - au 2 ème étage  - prêt à habiter  - possédant 3 chambres à coucher dotées de placards dont la principale avec un dressing.  - 1 wc visiteurs  - 1 spacieux séjour lumineux  - beaux balcons  - 1 belle cuisine  - 1 piscine à bord  - 1 jardin arboré  - chauffe eau  - staffé  - baies vitrées  - salles d'eau confortable   cocody  - a la rivera 4 au sein d'un paisible environnement.   nb: la demeure n'est pas à louer avec les meubles.",ci.coinafrique.com,2024-06-05,,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,4 pièces et plus,401000002,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
location appartement 3 pièces - cocody riviera,400000.0,"cocody, abidjan, côte d'ivoire",appartement,3,3,2024-06-05 09:14:25,ngoran mario,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-cocody-riviera-4762506,"*en location à cocody riviera -4 sol béni   appartement de 3 pièces  01 séjour lumineux,  chambre autonomes salle d’eau visiteur, balcon splits installés - chauffe-eau  - parking interne   *loyer* 400 000 fcfa.",ci.coinafrique.com,2024-06-05,160.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 4 pièces - cocody angré 7ème tranche,600000.0,"cocody, abidjan, côte d'ivoire",appartement,4,4,2024-06-05 09:16:45,diarrassouba vakantie,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-cocody-angre-7eme-tranche-4743852,#???????????????????????????????? :   #angré 7e tranche dans une très belle zone avec accès bitumé et propre.  appartement 04 pièces.      •  au rez-de-chaussée  - 03 chambres autonomes - 01 grande cuisine. - 01 un grand parking  - 01 très grand salon  - 01 grande cour a l'arrière   #loyer : 600.000 #condition 05 mois,ci.coinafrique.com,2024-06-05,107.0,abidjan,abidjan,abidjan,marcory,zone 4,1,1,1,1,0,1,4 pièces et plus,401000002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 4 pièces - cocody riviera 4 m'badon,700000.0,"cocody, abidjan, côte d'ivoire",appartement,4,3,2024-06-05 09:17:03,diarrassouba vakantie,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-cocody-riviera-4-mbadon-4752339,"loue: cocody riviera 4 m'badon.  acces super! un tres bon appartement de bon standing. 4 pieces:  1 sejour/salle a manger. 3 chambres,toutes autonomes. 3 balcons. une belle cuisine. une buanderie. un ascenseur. un parking interne. des vigiles. pieces spacieuses. toutes commodités.  prix du loyer: 700.000fcfa",ci.coinafrique.com,2024-06-05,100.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,4 pièces et plus,401000002,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 4 pièces - cocody riviera bonoumin,800000.0,"cocody, abidjan, côte d'ivoire",appartement,4,4,2024-06-05 09:19:55,dje franck,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-cocody-riviera-bonoumin-4779928,"nous mettons en location un magnifique et somptueux appartement de type 4 pièces disponible au 2e étage d'un immeuble situé à cocody riviera bonoumin à quelques encablures d'abidjan mall , le bien se présente comme suit :  # un grand séjour lumineux avec une salle à manger  # 3 chambres autonomes avec douche wc visiteur  # une belle cuisine moderne  # une buanderie  # une salle de sport  # une piscine commune  # installations splits  # chauffe eau  # un balcon  # un parking externe et interne # accès facile  # sécurité 24h/24  le bien est disponible au prix de : 800.000 fcfa...",ci.coinafrique.com,2024-06-05,,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,4 pièces et plus,401000002,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 3 pièces - riviera4,550000.0,"cocody, abidjan, côte d'ivoire",appartement,3,3,2024-06-05 09:20:08,seydou tessougue,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-riviera4-4747723,location  m'badon non loin de iupa.    appartement de type f3 avec une plus grande classe et modernité.  ✅ un salon   ✅ une cuisine moderne ouverte  ✅ une grande chambre principale autonome avec balcon   ✅ une chambre enfant autonome   ✅ une salle d'eau visiteur   ✅ un parking   ✅ un service de sécurité h24  loyer mensuel : *550.000 fcfa*  evar,ci.coinafrique.com,2024-06-05,150.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 4 pièces - cocody 2 plateau les vallon,1200000.0,"cocody, abidjan, côte d'ivoire",appartement,4,4,2024-06-05 09:20:23,diarrassouba vakantie,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-cocody-2-plateau-les-vallon-4775961,"sis: 2plateaux vallon. 02chic_apparts de 04pièces. - 01 chic salon / salle à manger - 03 chambres autonomes. - 01 cuisine moderne. - 01 chauffe eau. - 01 balcon. - 01 buanderie.  - 01 groupe électrogène.  - 01 toilette visiteur - 01 parking. #loyer : 1.200.000 fcfa. #ps: sécurisé, gardiens 24/24..",ci.coinafrique.com,2024-06-05,108.0,abidjan,abidjan,abidjan,cocody,vallon,1,1,1,1,0,1,4 pièces et plus,401000002,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
